Country,Status,Date,Centre ID,Center,Verified,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Province,Adm1 ID,District,Adm2 ID,Chiefdom,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info,Old ID,Source link
Sierra Leone,,,HF1414,Kabala Labhal Pharmacy,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.485449,-13.218966,82 Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF173,http://yellowpages.cybo.com/SL-biz/kabala-labhal-pharmacy
Sierra Leone,,,HF1415,C. M. Pharmacy,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487146,-13.229965,10 Free Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF174,http://yellowpages.cybo.com/SL-biz/c.-m.-pharmarcy
Sierra Leone,,,HF1416,Pharmacy Board Of Sierra Leone,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.486734,-13.23601,64 Siaka Stevens Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF175,http://yellowpages.cybo.com/SL-biz/pharmacy-board-of-sierra-leone
Sierra Leone,,,HF1417,S.B.S. Pharmaceutical,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487961,-13.222765,24 Bombay Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF176,http://yellowpages.cybo.com/SL-biz/s.-b.-s.-pharmaceutical
Sierra Leone,,,HF1418,W. J. Pharmaceutical,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489545,-13.218799,59 Fourah Bay Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF177,http://yellowpages.cybo.com/SL-biz/w.-j.-pharmaceutical
Sierra Leone,,,HF1419,Amka Pharmaceutical,,Pharmacy,Pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489603,-13.23282,46 Rawdon Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF178,http://yellowpages.cybo.com/SL-biz/amka-pharmaceutical
Sierra Leone,,,HF1420,Juma Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487615,-13.229005,12 Lumley Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF179,http://yellowpages.cybo.com/SL-biz/juma-pharmaceutical
Sierra Leone,,,HF1421,C. A. J. Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487583,-13.228952,7 Lumley Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF180,http://yellowpages.cybo.com/SL-biz/c.-a.-j.-pharmaceutical
Sierra Leone,,,HF1422,Daema Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.481642,-13.229967,81 Circular Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF181,http://yellowpages.cybo.com/SL-biz/daema-pharmaceutical
Sierra Leone,,,HF1423,Labs Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.488092,-13.237259,15 Lightfoot Boston Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF182,http://yellowpages.cybo.com/SL-biz/labs-pharmaceuticals
Sierra Leone,,,HF1424,Queens Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489566,-13.21881,164 Fourah Bay Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF183,http://yellowpages.cybo.com/SL-biz/queens-pharmaceutical
Sierra Leone,,,HF1425,Global Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489072,-13.23316,23 Howe Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF184,http://yellowpages.cybo.com/search/?p=4&searchcity=Freetown%20Sierra%20Leone&search=pharmacy&i=SL&pl=freetown&t=c
Sierra Leone,,,HF1426,Sam Jalloh Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.476459,-13.273545,73B Wilkinson Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF185,http://yellowpages.cybo.com/search/?p=4&searchcity=Freetown%20Sierra%20Leone&search=pharmacy&i=SL&pl=freetown&t=c
Sierra Leone,,,HF1427,Kayteestar Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.48666,-13.236085,8 Siaka Stevens Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF186,http://yellowpages.cybo.com/SL-biz/kayteestar-pharmaceuticals
Sierra Leone,,,HF1428,Leigh Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.47528,-13.23228,56 Bye Pass Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF187,http://yellowpages.cybo.com/SL-biz/leigh-pharmaceutical
Sierra Leone,,,HF1429,I. B. Mans Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.48537,-13.218804,32 Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF188,http://yellowpages.cybo.com/SL-biz/i.-b.-mans-pharmaceutical
Sierra Leone,,,HF1430,Amade Turay Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.477196,-13.261309,Old Motor Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF189,http://yellowpages.cybo.com/SL-biz/amade-turay-pharmaceticals
Sierra Leone,,,HF1431,Balmus,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.48785,-13.23071,"55, Sani Abacha Street,",,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF190,http://yellowpages.cybo.com/SL-biz/balmus
Sierra Leone,,,HF1432,Universal Trading And Supplies,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.488066,-13.228527,43 Sani Abacha Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF191,http://yellowpages.cybo.com/SL-biz/universal-trading-and-supplies
Sierra Leone,,,HF1433,Mohamed C. Kalokoh Pharmaceuticals,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.477069,-13.261545,Old Motor Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF192,http://yellowpages.cybo.com/SL-biz/mohamed-c.-kalokoh-pharmaceuticals
Sierra Leone,,,HF1434,Edfen Pharmaceutical,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.479189,-13.238021,1 Williams Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF193,http://yellowpages.cybo.com/SL-biz/edfen-pharmaceutical
Sierra Leone,,,HF1435,BIS-MAC Drug Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.483403,-13.241988,45 Kroo Town Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF194,http://yellowpages.cybo.com/SL-biz/bis-mac-drug-store
Sierra Leone,,,HF1436,Lion Patent Medicine,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.474043,-13.247293,10 Bath Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF195,http://yellowpages.cybo.com/SL-biz/lion-patent-medicine
Sierra Leone,,,HF1437,PJ Worky Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.485353,-13.218741,128 Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF196,http://yellowpages.cybo.com/SL-biz/pj-worky-enterprises
Sierra Leone,,,HF1438,Charldeen Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.475772,-13.238969,21 Fergusson Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF197,http://yellowpages.cybo.com/SL-biz/charldeen-enterprises
Sierra Leone,,,HF1439,Amasil Patent Medicines,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489545,-13.218885,174 Fourah Bay Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF198,http://yellowpages.cybo.com/SL-biz/amasil-patent-medicines
Sierra Leone,,,HF1440,Luba'S Patent Medicines,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.46746,-13.238327,2P Smart Lane,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF199,http://yellowpages.cybo.com/SL-biz/luba%27s-patent-medicines
Sierra Leone,,,HF1441,Fuma Drugfair (SL) Ltd.,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.488081,-13.237131,9 Pultney Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF200,http://yellowpages.cybo.com/SL-biz/fuma-drugfair-%28sl%29-ltd.
Sierra Leone,,,HF1442,Cokie'S Patent Medical Services,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.481644,-13.238748,35 Naimbana Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF201,http://yellowpages.cybo.com/SL-biz/cokie%27s-patent-medical-services
Sierra Leone,Dupl- SL-STF208,,HF1443,FatMeds Retail Drug Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.480274,-13.239762,71 Robert Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF202,http://yellowpages.cybo.com/SL-biz/fatmeds-retail-drug-store
Sierra Leone,,,HF1444,Overcomers Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.475296,-13.246649,4 Bright Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF203,http://yellowpages.cybo.com/SL-biz/overcomers-enterprise
Sierra Leone,,,HF1445,Zam Zam Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.486351,-13.224113,14 Rightpath Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF204,http://yellowpages.cybo.com/SL-biz/zam-zam-enterprises
Sierra Leone,,,HF1446,Kabala Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.488088,-13.230431,4 Back Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF205,http://yellowpages.cybo.com/SL-biz/kabala-enterprise
Sierra Leone,,,HF1447,M. J. Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.485406,-13.218956,18 Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF206,http://yellowpages.cybo.com/SL-biz/m.-j.-enterprise
Sierra Leone,,,HF1448,J. J. Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489566,-13.218874,59 Fourah Bay Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF207,http://yellowpages.cybo.com/SL-biz/j.-j.-enterprise
Sierra Leone,,,HF1449,Ibrahim Jalloh Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487473,-13.230109,7 Upper East Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF209,http://yellowpages.cybo.com/SL-biz/ibrahim-jalloh-enterprises
Sierra Leone,,,HF1450,Tecsbaco International Inc. Co. Ltd.,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.485044,-13.228294,4 Sackville Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF210,http://yellowpages.cybo.com/SL-biz/tecsbaco-international-inc.-co.-ltd.
Sierra Leone,,,HF1451,Medise Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.485298,-13.221846,14 Patton Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF211,http://yellowpages.cybo.com/SL-biz/medise-enterprises
Sierra Leone,,,HF1452,M. K. Jaba Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.449986,-13.166707,53 Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF212,http://yellowpages.cybo.com/SL-biz/m.-k.-jaba-enterprise
Sierra Leone,,,HF1453,Urban And Rural Services,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.48667,-13.236063,57 Siaka Stevens Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF213,http://yellowpages.cybo.com/SL-biz/urban-and-rural-services
Sierra Leone,,,HF1454,Imed Barrie Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487572,-13.228973,16 Lumley Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF214,http://yellowpages.cybo.com/SL-biz/imed-barrie-enterprises
Sierra Leone,,,HF1455,Comman Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.474033,-13.247347,17 Bath Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF215,http://yellowpages.cybo.com/SL-biz/comman-enterprises
Sierra Leone,,,HF1456,Nala Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487135,-13.230062,18 Free Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF216,http://yellowpages.cybo.com/SL-biz/nala-enterprise
Sierra Leone,,,HF1457,Kayteestar Ltd.,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.488151,-13.228891,7A Sani Abacha Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF217,http://yellowpages.cybo.com/SL-biz/kayteestar-ltd.
Sierra Leone,,,HF1458,Belsoh Chemist,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.450007,-13.166674,51A Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF218,http://yellowpages.cybo.com/SL-biz/belsoh-chemist
Sierra Leone,,,HF1459,F. M. Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.479621,-13.236218,143 Pademba Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF219,http://yellowpages.cybo.com/SL-biz/f.-m.-enterprises
Sierra Leone,,,HF1460,SRA Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487536,-13.211415,7 Ross Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF220,http://yellowpages.cybo.com/SL-biz/sra-enterprise
Sierra Leone,,,HF1461,Alhaji Bangura Drugs Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487484,-13.230109,3 Short Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF229,http://yellowpages.cybo.com/SL-biz/alhaji-bangura-drugs-store
Sierra Leone,,,HF1462,I. B. Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.489515,-13.206314,14 Cline Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF230, http://yellowpages.cybo.com/SL-biz/i.-b.-enterprises
Sierra Leone,,,HF1463,Abassa Tholley,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.450007,-13.166674,93 Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF231,http://yellowpages.cybo.com/SL-biz/abassa-tholley
Sierra Leone,,,HF1464,Chrisbatu Drug Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.487566,-13.232543,139 Regent Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF232,http://yellowpages.cybo.com/SL-biz/chrisbatu-drug-store
Sierra Leone,Open,,HF1465,Rokupa Hospital,,Hospital,Holding Center,,35- bed,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Freetown,8.459444,-13.174167,Bai Bureh Road,,,,BRC,SL-STF233,
Sierra Leone,,,HF1466,Ash Iye Health Care,notes,Health Centre,GP TBC,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kenema,7.869459,-11.193094,12 Jenneh Street,,,Geolocated to town level only,Info Sierra Leone,SL-STF005,http://infosierraleone.jimdo.com/healthcare/hospitals/
Sierra Leone,,,HF1467,Oneness Patient Medicine Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.476569,-13.200093,16 Blackhall Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF221,http://yellowpages.cybo.com/SL-biz/oneness-patient-medicine-store
Sierra Leone,,,HF1468,Divine Increase Patent & Medicine Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.478626,-13.199566,177 Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF222,http://yellowpages.cybo.com/SL-biz/divine-increase-patent-%26-medicine-store
Sierra Leone,,,HF1469,Yoni Drugs Centre,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.450007,-13.166674,52 Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF223,http://yellowpages.cybo.com/SL-biz/yoni-drugs-centre
Sierra Leone,,,HF1470,Modual Enterprise,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.47645,-13.23081,59 Bye Pass Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF224,http://yellowpages.cybo.com/SL-biz/modual-enterprise
Sierra Leone,,,HF1471,The Atlantic Commercial Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.485459,-13.21902,10A Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF225,http://yellowpages.cybo.com/SL-biz/the-atlantic-commercial-enterprises
Sierra Leone,,,HF1472,Aunty Bee Drug Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.472704,-13.19159,16 Parsonage Street,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF226,http://yellowpages.cybo.com/SL-biz/aunty-bee-drug-store
Sierra Leone,,,HF1473,Makaro Store,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.485385,-13.21873,87 Kissy Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF227,http://yellowpages.cybo.com/SL-biz/makaro-store
Sierra Leone,,,HF1474,Reliable Friends Enterprises,,Pharmacy,pharmacy,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy (Freetown),8.450007,-13.166674,58 Bai Bureh Road,,,coordinates may not be accurate,"Yellow Pages, Cybo",SL-STF228,http://yellowpages.cybo.com/SL-biz/reliable-friends-enterprises
Sierra Leone,,,HF1475,Malama Community Health Post,,Health Post,,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Lumley (Malama),8.487816,-13.230215,,,,Geolocated to the Malama/Lumley area of Freetown. ,US Embassy Sierra Leone,SL-STF261,http://ogi.gov.sl/sites/default/files/assl-performance-audit-report-anti-malaria-intervention-2012.pdf
Sierra Leone,,,HF1476,SOS Handicapped Home,,Handicapped Home,,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,"Lumley, Freetown",8.456,-13.2714,,,,,US Embassy Sierra Leone,SL-STF099,
Sierra Leone,,,HF1477,Lungi Government Hospital,,Hospital,,,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Lungi,8.627776,-13.203809,Hospital Road (Lungi),,,,Google maps,SL-STF148,
Sierra Leone,Open,,HF1478,Princess Christian Maternity Hospital,,Hospital,Maternity,,4+ wards,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Suctarr,8.489722222,-13.21861111,Fourah Bay Rd,,,"Identified as an Ebola Holding Centre here: http://reliefweb.int/sites/reliefweb.int/files/resources/Ebola-Situation-Report_Vol-139.pdf; Princess Christian Maternity Hospital is a Hospital in Freetown, Sierra Leone nicknamed the 'Cottage Hospital'. On May 2006 Ahmad Tejan Kabbah re-opened the hospital alongside Connaught Hospital.",Irinnews,SL-STF150,
Sierra Leone,,,HF1479,Top Care Health Centre,,Health Centre,,,,Wellington,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Wellington,8.4423088,-13.1709485,1 Antana Street,,,Geolocated to village level only,Info Sierra Leone,SL-STF103,
Sierra Leone,Open,,HF1480,Freetown - Police Training Station (Hastings) site,,ETU,ETC,MOH,120,Freetown,,,,,,,,,,,,Western ,SL04,Western Urban,SL0402,,Freetown,8.3777198,-13.1359445,,,,Currently 60 beds with plans to add another 40 beds,BRC,SL-STF280,
Sierra Leone,Pending,17/09/2014,HF1481,Gbom Samba Town,,ETU,ETC,IMC,100,,,,,,,,,,,06.12.2014,N/A,,,,,,Gbom Samba Town,,,,,,Newly decided site to be set up (this replaces the previously planned sites at Bombali/Makeni and Port Loko); will take approx. 3 months before ready – projected opening date of 06 Dec. IMC will be in charge of 50 beds; still need a partner for other 50 beds,BRC,SL-STF111,
Sierra Leone,,,HF1482,Magret Memorial Patent Pharmacy,Y - Joyce,Pharmacy,,,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Sewa Road Area,7.944958,-11.72852076,101 Main Sewa Road,,,Found on OSM,MOHSW,,
Sierra Leone,,,HF1483,Faith and Hope Clinic,Y - Joyce,Health Clinic,,NGO,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Bo Kenema Highway - Goma,7.94686337,-11.72466449,,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1484,Quick Action Clinic,Y - Joyce,Health Clinic,,Private,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Old Rail Line Messima Section Bo,7.94960844,-11.72231203,Old Railway Line,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1485,ElShaddai Clinic,Y - Joyce,Health Clinic,,NGO,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Old Rail Line Messima Section Bo,7.9498226,-11.73015984,21 1st Bass Street,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1486,Needy Community Clinic,Y - Joyce,Health Clinic,,NGO,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Old Rail Line Messima Section Bo,7.95011354,-11.72403744,4 Senesi Lane,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1487,Morning Star,Y - Joyce,Health Clinic,,,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Sewa Road Area,7.9551757,-11.732633,73 Old Railway Line,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1488,Maria Pharmacy,Y - Joyce,Pharmacy,,,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Moriba Town,7.9585381,-11.73297331,147 Old Railway Line,,,Found on OSM,MOHSW,,
Sierra Leone,,2014,HF1489,MSF Isolation Centre,Y - Joyce,Isolation Centre,,MSF,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Roma,7.9603091,-11.733325,Mahei Boima Road,,,Found on OSM,MOHSW,,
Sierra Leone,Open,2014,HF1490,Kerry Town,Yes,Laboratory,,GOV,,,,,,,,,,,,Oct-14,,Western,SL04,Western Rural,,,Kerry Town,8.2693344,-13.0878517,,,,,MOHSW,,
Sierra Leone,Open,2014,HF1491,Bandajuma Clinic,Yes,Health Clinic,Clinic,MSF,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Kakua,Bandajuma,7.943548003,-11.6664103,,,,,SL-MOH,,
Sierra Leone,Open,,HF1492,Chinese Consonancy Hospital (Prev. Netland),,Hospital,,GOV,40,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Congo Town,8.48024,-13.25235,No. 7 College Road,,,,Info Sierra Leone,,
Sierra Leone,Open,,HF1493,Bo Mercy Hospital,,Hospital,Laboratory,Mercy Ships?,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,,Kulanda Town,7.976666667,-11.73727778,Mercy Hospital Drive,,,,"Yellow Pages, Cybo",,
Sierra Leone,Open,,HF1494,Holy Mary Hospital,,Hospital,,,,,,,,,,,,,,,,Southern,SL03,Bo,SL0301,Tikonko,"New Site, Bo",7.931944444,-11.72388889,Bo-Koribundo Highway,,,,USG/OSM,,
Sierra Leone,Open,,HF1495,NACTIB New Life Hospital,,Hospital,Gyneacology,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Brookfields,8.472222222,-13.24777778,"11a King Harman Rd, Bass Str 3",,,,MySierraLeone.com,,
Sierra Leone,Open,,HF1496,Kailahun Government Hospital,,Hospital,,GOV,,,,,,,,,,,,,,Eastern,SL01,Kailahun,SL0101,,Kailahun,8.276952778,-10.56637889,,,,,USG/OSM,,
Sierra Leone,Open,,HF1497,Kambia District Hospital,,Hospital,,GOV,,,,,,,,,,,,,,Northern,SL02,Kambia,SL0202,,Kambia,9.12575688,-12.91355812,,,,,USG/OSM,,
Sierra Leone,Open,,HF1498,Kissy Psychiatric Hospital,,Hospital,Psychiatry,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,,Kissy,8.465277778,-13.19388889,Hopewell Str ?,,,,USG/OSM,,
Sierra Leone,Open,,HF1499,Lunsar Ebola Treatment Unit,,ETU,ETU,IMC,50,,,,,,,,,,,21/11/2014,,Northern,SL02,Port Loko,SL0204,Marampa,Lunsar,8.698888889,-12.57666667,Lunsar-Makeni Highway,,,,USG/OSM,,
Sierra Leone,Pending,,HF1500,Magbenteh Community Hospital,,Hospital,,AADX,110,,,,,,,,,,,20/11/2014,,Northern,SL02,Bombali,SL0201,,Makeni,8.883333333,-12.07277778,,,,,USG/OSM,,
